Date,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2017-04-11,Doncaster,172 George St,5,h,1350000.0,PI,Barry,2017-04-11,12.4,3108.0,5.0,2.0,3.0,770.0,230.0,1980.0,Manningham City Council,-37.78,145.1425,Eastern Metropolitan,9028.0
2017-04-11,Thornbury,333 Raleigh St,3,t,810000.0,VB,Charter,2017-04-11,7.0,3071.0,3.0,2.0,2.0,482.0,,,Darebin City Council,-37.7612,145.0252,Northern Metropolitan,8870.0
2017-04-11,Keilor East,40 Nyah St,3,h,801000.0,SP,Nelson,2017-04-11,11.7,3033.0,3.0,2.0,1.0,603.0,153.0,,Brimbank City Council,-37.7334,144.8684,Western Metropolitan,5629.0
2017-04-11,Doncaster,24 Botanic Dr,4,h,1325000.0,PI,Barry,2017-04-11,12.4,3108.0,4.0,2.0,2.0,676.0,,1970.0,Manningham City Council,-37.7786,145.136,Eastern Metropolitan,9028.0
2017-04-11,Langwarrin,4 Sasha Ct,4,h,635000.0,S,hockingstuart,2017-04-11,41.0,3910.0,4.0,2.0,2.0,,,,Frankston City Council,-38.1584,145.2064,Eastern Victoria,8743.0
2017-04-11,Oakleigh South,2 Acacia Av,3,h,,PN,RT,2017-04-11,15.5,3167.0,3.0,1.0,1.0,,,,Kingston City Council,-37.9121,145.0966,South-Eastern Metropolitan,3692.0
2017-04-11,Viewbank,7 Kuranga Rd,3,h,950000.0,S,Nelson,2017-04-11,8.9,3084.0,3.0,2.0,2.0,,,,Banyule City Council,-37.7326,145.095,Eastern Metropolitan,2698.0
2017-04-11,Wallan,37 Danaher Av,3,h,411000.0,S,Ray,2017-04-11,44.2,3756.0,3.0,1.0,2.0,679.0,136.0,1985.0,Mitchell Shire Council,-37.4072,144.9759,Northern Victoria,3988.0
2017-04-11,Wantirna South,3/3 Berkley St,3,u,,W,Barry,2017-04-11,14.7,3152.0,3.0,2.0,1.0,,143.0,2000.0,Knox City Council,-37.8637,145.2465,Eastern Metropolitan,7082.0
2017-04-11,Hoppers Crossing,11 Rosslare Ct,3,h,621000.0,SP,Barry,2017-04-11,18.4,3029.0,3.0,2.0,1.0,,160.0,1985.0,Wyndham City Council,-37.8652,144.7151,Western Metropolitan,13830.0
2017-04-11,Keilor East,2 David Av,3,h,,SP,Nelson,2017-04-11,11.7,3033.0,3.0,1.0,2.0,855.0,160.0,1968.0,Brimbank City Council,-37.7435,144.8753,Western Metropolitan,5629.0
2017-04-11,South Melbourne,1111/28 Bank St,2,u,835000.0,S,Greg,2017-04-11,1.9,3205.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,5943.0
2017-04-11,Melton South,3 Brand Ct,3,h,413000.0,S,HAR,2017-04-11,29.8,3338.0,3.0,1.0,6.0,731.0,101.0,1970.0,Melton City Council,-37.7131,144.5755,Western Victoria,4718.0
2017-04-11,Bayswater,9 Warrien Ct,3,h,750000.0,SP,hockingstuart,2017-04-11,23.2,3153.0,3.0,1.0,2.0,721.0,99.0,1965.0,Knox City Council,-37.852,145.2678,Eastern Metropolitan,5030.0
2017-04-11,MacLeod,26 Kinlock St,4,h,870000.0,VB,Nelson,2017-04-11,12.7,3085.0,,,,,,,Banyule City Council,,,Northern Metropolitan,4168.0
2017-04-11,MacLeod,117 Harborne St,4,h,760000.0,S,Nelson,2017-04-11,12.7,3085.0,,,,,,,Banyule City Council,,,Northern Metropolitan,4168.0
2017-04-11,Craigieburn,31 Yarcombe Cr,4,h,540000.0,S,Barry,2017-04-11,20.6,3064.0,4.0,2.0,1.0,541.0,0.0,1995.0,Hume City Council,-37.608,144.9253,Northern Metropolitan,15510.0
2017-04-11,Epping,40 Vilcins Views,5,h,1000000.0,S,hockingstuart/Harcourts,2017-04-11,19.6,3076.0,,,,,,,Whittlesea City Council,,,Northern Metropolitan,10926.0
2017-04-11,Mount Waverley,27 Pascall St,3,h,1460000.0,S,McGrath,2017-04-11,14.2,3149.0,3.0,1.0,2.0,,,,Monash City Council,-37.8612,145.1417,Eastern Metropolitan,13366.0
2017-04-11,Mount Waverley,1 Severn Ct,4,h,,S,Buxton,2017-04-11,14.2,3149.0,4.0,2.0,2.0,,28.0,,Monash City Council,-37.8636,145.1166,Eastern Metropolitan,13366.0
2017-04-11,Croydon South,1A Faraday Rd,3,h,952000.0,S,Jellis,2017-04-11,23.0,3136.0,3.0,2.0,2.0,630.0,199.0,2010.0,Maroondah City Council,-37.8163,145.2785,Eastern Metropolitan,1863.0
2017-04-11,Dandenong,18 Usher Ct,3,h,,W,C21,2017-04-11,24.7,3175.0,3.0,1.0,1.0,592.0,,,Greater Dandenong City Council,-38.0005,145.2027,South-Eastern Metropolitan,10894.0
2017-04-11,Endeavour Hills,6 Patterson Ct,3,h,676500.0,S,Del,2017-04-11,28.5,3802.0,3.0,1.0,2.0,717.0,,,Casey City Council,-37.9851,145.2649,South-Eastern Metropolitan,8443.0
2017-04-11,Doveton,2 Claret St,3,h,614000.0,S,Barry,2017-04-11,28.8,3177.0,3.0,1.0,3.0,,,,Casey City Council,-37.9941,145.2329,South-Eastern Metropolitan,3533.0
2017-04-11,Mount Waverley,14 Wingate Av,1,h,1820000.0,SP,LLC,2017-04-11,14.2,3149.0,1.0,1.0,1.0,919.0,158.0,2017.0,Monash City Council,-37.8809,145.1436,Eastern Metropolitan,13366.0
2017-04-11,Mount Waverley,4/547 High Street Rd,3,t,,VB,Buxton,2017-04-11,14.2,3149.0,,,,,,,Monash City Council,,,Eastern Metropolitan,13366.0
2017-04-11,Ferntree Gully,6 Lydford Rd,3,h,754000.0,S,iTRAK,2017-04-11,24.8,3156.0,3.0,1.0,1.0,,139.0,1960.0,Knox City Council,-37.8862,145.2716,Eastern Metropolitan,10788.0
2017-04-11,Craigieburn,136 Wattletree St,4,h,630000.0,S,RW,2017-04-11,20.6,3064.0,4.0,2.0,2.0,,196.0,2014.0,Hume City Council,-37.5765,144.903,Northern Metropolitan,15510.0
2017-04-11,Point Cook,20 Hollington Cr,4,h,635000.0,SP,Point,2017-04-11,14.7,3030.0,4.0,2.0,2.0,636.0,210.0,2002.0,Wyndham City Council,-37.8794,144.7412,Western Metropolitan,15542.0
2017-04-11,Parkville,88 Story St,3,h,2675000.0,VB,Collins,2017-04-11,1.8,3052.0,3.0,2.0,1.0,183.0,168.0,1890.0,Melbourne City Council,-37.7965,144.9543,Northern Metropolitan,2309.0
2017-04-11,Pascoe Vale,2 Shedden St,3,h,950000.0,S,Barry,2017-04-11,8.5,3044.0,3.0,1.0,3.0,471.0,,,Moreland City Council,-37.7333,144.9489,Northern Metropolitan,7485.0
2017-04-11,Parkville,3/83 Manningham St,2,u,462000.0,S,Hodges,2017-04-11,1.8,3052.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,2309.0
2017-04-11,Tarneit,22 Adavale Ambl,3,h,475000.0,SP,Sweeney,2017-04-11,18.4,3029.0,3.0,2.0,2.0,,,,Wyndham City Council,-37.8435,144.6763,Western Metropolitan,10160.0
2017-04-11,Cheltenham,11b Jean St,3,t,1011000.0,S,Johnston,2017-04-11,17.9,3192.0,3.0,2.0,2.0,,161.0,2017.0,Bayside City Council,-37.9615,145.0516,Southern Metropolitan,9758.0
2017-04-11,Chelsea Heights,13/227 Thames Prm,3,u,660000.0,S,Harcourts,2017-04-11,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,2076.0
2017-04-11,Sunbury,30 Pasley St,4,h,670000.0,S,Barry,2017-04-11,31.7,3429.0,4.0,2.0,2.0,690.0,,,Hume City Council,-37.578,144.725,Western Metropolitan,14092.0
2017-04-11,Chelsea Heights,7 Perovic Pl,2,u,580000.0,S,Ray,2017-04-11,27.0,3196.0,2.0,1.0,1.0,241.0,95.0,1998.0,Kingston City Council,-38.0436,145.1305,South-Eastern Metropolitan,2076.0
2017-04-11,Chelsea,3/52 Glenola Rd,2,u,600000.0,S,Eview,2017-04-11,27.0,3196.0,,,,,,,Kingston City Council,,,South-Eastern Metropolitan,3906.0
2017-04-11,Brunswick East,17/374 Lygon St,1,u,,SP,LITTLE,2017-04-11,4.0,3057.0,,,,,,,Moreland City Council,,,Northern Metropolitan,5533.0
2017-04-11,Hawthorn East,79a Harcourt St,5,h,,S,Marshall,2017-04-11,6.2,3123.0,5.0,3.0,2.0,520.0,,,Boroondara City Council,-37.819,145.0574,Southern Metropolitan,6482.0
2017-04-11,Thornbury,253 Gooch St,4,h,1400000.0,SA,RW,2017-04-11,7.0,3071.0,4.0,2.0,5.0,555.0,,,Darebin City Council,-37.7599,145.0203,Northern Metropolitan,8870.0
2017-04-11,Greenvale,8 Bridlington Dr,5,h,,SP,Nelson,2017-04-11,20.4,3059.0,5.0,2.0,4.0,,524.0,1980.0,Hume City Council,-37.6386,144.8935,Northern Metropolitan,4864.0
2017-04-11,Tullamarine,103 Derby St,3,h,590000.0,S,Nelson,2017-04-11,12.9,3043.0,3.0,1.0,5.0,498.0,,,Brimbank City Council,-37.6866,144.8708,Western Metropolitan,3296.0
2017-04-11,Truganina,10 Rugby Cr,4,h,603000.0,S,Barry,2017-04-11,18.4,3029.0,4.0,2.0,2.0,400.0,170.0,2016.0,Melton City Council,-37.8458,144.7455,Western Metropolitan,5811.0
2017-04-11,Truganina,1/46 Westmeadows La,3,u,,PI,Barry,2017-04-11,18.4,3029.0,,,,,,,Melton City Council,,,Western Metropolitan,5811.0
2017-04-11,Aspendale,9 Karingal Cr,3,h,,VB,hockingstuart,2017-04-11,21.5,3195.0,3.0,1.0,1.0,541.0,113.0,1980.0,Kingston City Council,-38.026,145.1077,South-Eastern Metropolitan,2824.0
2017-04-11,Glen Waverley,6/24 Tulloch Gr,3,t,696000.0,S,Fletchers,2017-04-11,16.7,3150.0,,,,,,,Monash City Council,,,Eastern Metropolitan,15321.0
2017-04-11,Glen Waverley,30 Leicester Av,4,h,,PI,Fletchers,2017-04-11,16.7,3150.0,4.0,2.0,3.0,728.0,179.0,1970.0,Monash City Council,-37.8883,145.149,Eastern Metropolitan,15321.0
2017-04-11,Wyndham Vale,3 Merri St,3,h,500500.0,S,hockingstuart,2017-04-11,27.2,3024.0,,,,,,,Wyndham City Council,,,Western Metropolitan,5262.0
2017-04-11,Melton South,31 Staughton St,3,h,720000.0,S,HAR,2017-04-11,29.8,3338.0,3.0,1.0,3.0,1010.0,96.0,1980.0,Melton City Council,-37.7041,144.5719,Western Victoria,4718.0
2017-04-11,Melton South,19 Garfield Cl,3,h,431500.0,S,hockingstuart,2017-04-11,29.8,3338.0,3.0,1.0,4.0,738.0,86.0,1990.0,Melton City Council,-37.7113,144.5622,Western Victoria,4718.0
2017-04-11,Greenvale,20 Inverie Ct,5,h,735000.0,SP,RW,2017-04-11,20.4,3059.0,5.0,3.0,2.0,743.0,283.0,2005.0,Hume City Council,-37.6444,144.9081,Northern Metropolitan,4864.0
2017-04-11,Pascoe Vale,13/88 Landells Rd,1,u,289000.0,S,Brad,2017-04-11,8.5,3044.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7485.0
2017-04-11,Frankston,115 Heatherhill Rd,5,h,655888.0,S,Bowman,2017-04-11,38.0,3199.0,5.0,3.0,4.0,564.0,250.0,1983.0,Frankston City Council,-38.1605,145.1487,South-Eastern Metropolitan,17055.0
2017-04-11,Pascoe Vale,2/52 Railway Pde,2,t,540000.0,VB,Nelson,2017-04-11,8.5,3044.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7485.0
2017-04-11,Vermont South,113 Morack Rd,4,h,1560000.0,PI,MJ,2017-04-11,17.2,3133.0,4.0,2.0,3.0,,259.0,2005.0,Whitehorse City Council,-37.8476,145.1974,Eastern Metropolitan,4280.0
2017-04-11,Vermont South,3 Adrian Av,4,h,,PI,Biggin,2017-04-11,17.2,3133.0,4.0,2.0,2.0,,309.0,1995.0,Whitehorse City Council,-37.8505,145.1737,Eastern Metropolitan,4280.0
2017-04-11,Glen Waverley,4 Kwinana St,3,h,,SN,Biggin,2017-04-11,16.7,3150.0,3.0,1.0,2.0,720.0,,,Monash City Council,-37.8708,145.1536,Eastern Metropolitan,15321.0
2017-04-11,Frankston,4/127 Beach St,2,u,330000.0,VB,hockingstuart,2017-04-11,38.0,3199.0,,,,,,,Frankston City Council,,,South-Eastern Metropolitan,17055.0
2017-04-11,Preston,9/4 Spring St,1,u,,SP,Love,2017-04-11,8.4,3072.0,,,,,,,Darebin City Council,,,Northern Metropolitan,14577.0
2017-04-11,Clayton South,3 Hayden Rd,3,h,750000.0,PI,Barry,2017-04-11,17.5,3169.0,3.0,1.0,1.0,600.0,96.0,1960.0,Kingston City Council,-37.9581,145.1341,South-Eastern Metropolitan,4734.0
2017-04-11,Clayton South,533 Clayton Rd,3,h,1000000.0,SA,Barry,2017-04-11,17.5,3169.0,3.0,1.0,2.0,706.0,124.0,1960.0,Kingston City Council,-37.9395,145.1168,South-Eastern Metropolitan,4734.0
2017-04-11,Craigieburn,20 Marchmont Ri,3,h,505000.0,S,Ray,2017-04-11,20.6,3064.0,,,,,,,Hume City Council,,,Northern Metropolitan,15510.0
2017-04-11,Glen Iris,9/1512 Malvern Rd,2,u,565000.0,S,hockingstuart,2017-04-11,7.3,3146.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,10412.0
2017-04-11,Heidelberg Heights,47 Marie Av,4,h,870000.0,SP,RW,2017-04-11,8.8,3081.0,4.0,2.0,3.0,,,,Banyule City Council,-37.7354,145.0498,Eastern Metropolitan,2947.0
2017-04-11,Craigieburn,25 Claremont St,3,h,595000.0,S,Barry,2017-04-11,20.6,3064.0,3.0,2.0,2.0,546.0,153.0,2009.0,Hume City Council,-37.5868,144.9006,Northern Metropolitan,15510.0
2017-04-11,Berwick,13 Vista Ct,4,h,815000.0,SP,Barry,2017-04-11,35.2,3806.0,4.0,2.0,2.0,843.0,186.0,1994.0,Casey City Council,-38.0268,145.335,Eastern Victoria,17093.0
2017-04-11,Brunswick,53 Canberra St,3,h,,S,Jellis,2017-04-11,5.2,3056.0,3.0,1.0,,,,,Moreland City Council,-37.7578,144.9579,Northern Metropolitan,11918.0
2017-04-11,Mitcham,26 Sharrow Rd,4,h,1111000.0,S,Ray,2017-04-11,17.2,3132.0,4.0,2.0,2.0,648.0,,1982.0,Whitehorse City Council,-37.8116,145.2057,Eastern Metropolitan,6871.0
2017-04-11,Moonee Ponds,212 Maribyrnong Rd,3,h,1275000.0,S,Nelson,2017-04-11,6.2,3039.0,3.0,1.0,2.0,242.0,111.0,1910.0,Moonee Valley City Council,-37.7708,144.9089,Western Metropolitan,6232.0
2017-04-11,Ormond,5 Stewart St,4,h,,SP,Jellis,2017-04-11,11.4,3204.0,4.0,2.0,2.0,663.0,171.0,1995.0,Glen Eira City Council,-37.9062,145.0288,Southern Metropolitan,3578.0
2017-04-11,South Yarra,4/267 Williams Rd,2,u,785000.0,S,Jellis,2017-04-11,2.7,3141.0,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887.0
2017-04-11,Moonee Ponds,2 Grosvenor St,3,h,1400000.0,S,McDonald,2017-04-11,6.2,3039.0,3.0,1.0,1.0,388.0,157.0,1930.0,Moonee Valley City Council,-37.7658,144.9167,Western Metropolitan,6232.0
2017-04-22,Kensington,41 Kensington Rd,3,h,902500.0,S,Rendina,2017-04-22,4.2,3031.0,3.0,1.0,1.0,0.0,125.0,2003.0,Melbourne City Council,-37.7954,144.9259,Northern Metropolitan,5263.0
2017-04-22,Braybrook,10 Sedge Cl,4,h,1000000.0,S,Nelson,2017-04-22,10.8,3019.0,4.0,3.0,2.0,475.0,319.0,2002.0,Maribyrnong City Council,-37.7759,144.8552,Western Metropolitan,3589.0
2017-04-22,Williamstown,9/99 Verdon St,2,u,490000.0,S,Village,2017-04-22,8.0,3016.0,2.0,1.0,1.0,0.0,,,Hobsons Bay City Council,-37.8588,144.8919,Western Metropolitan,6380.0
2017-04-22,Braybrook,13/25 Marnoo St,3,t,441700.0,SP,Barry,2017-04-22,10.8,3019.0,3.0,2.0,1.0,145.0,107.0,2003.0,Maribyrnong City Council,-37.7894,144.8463,Western Metropolitan,3589.0
2017-04-22,Kensington,2/75 McCracken St,2,u,528000.0,S,Nelson,2017-04-22,4.2,3031.0,2.0,1.0,1.0,0.0,,1975.0,Melbourne City Council,-37.7928,144.9279,Northern Metropolitan,5263.0
2017-04-22,Kensington,33 McCracken St,4,h,1817000.0,SP,Hodges,2017-04-22,4.2,3031.0,4.0,2.0,1.0,309.0,,,Melbourne City Council,-37.791,144.928,Northern Metropolitan,5263.0
2017-04-22,West Footscray,1 Dongola Rd,3,h,935000.0,S,Jas,2017-04-22,8.2,3012.0,3.0,1.0,2.0,325.0,102.0,1925.0,Maribyrnong City Council,-37.7922,144.8818,Western Metropolitan,5058.0
2017-04-22,Kensington,33 Chelmsford St,2,h,903000.0,S,Rendina,2017-04-22,4.2,3031.0,2.0,1.0,0.0,184.0,,,Melbourne City Council,-37.7964,144.9339,Northern Metropolitan,5263.0
2017-04-22,Box Hill,11 Howard St,3,h,2080000.0,S,Buxton,2017-04-22,13.1,3128.0,3.0,2.0,2.0,693.0,158.0,1925.0,Whitehorse City Council,-37.8229,145.1217,Eastern Metropolitan,4605.0
2017-04-22,West Footscray,85 Stanhope St,2,h,,S,Burnham,2017-04-22,8.2,3012.0,2.0,1.0,3.0,520.0,,,Maribyrnong City Council,-37.7952,144.8666,Western Metropolitan,5058.0
2017-04-22,West Footscray,14 Stanhope St,3,h,975000.0,S,Jas,2017-04-22,8.2,3012.0,3.0,1.0,0.0,318.0,,,Maribyrnong City Council,-37.7955,144.8713,Western Metropolitan,5058.0
2017-04-22,Burwood,1A Worrall St,3,h,,SN,Woodards,2017-04-22,11.7,3125.0,3.0,2.0,2.0,350.0,,,Monash City Council,-37.8491,145.1322,Southern Metropolitan,5678.0
2017-04-22,West Footscray,4/624 Barkly St,2,u,490000.0,S,Village,2017-04-22,8.2,3012.0,2.0,1.0,1.0,117.0,,,Maribyrnong City Council,-37.7968,144.8735,Western Metropolitan,5058.0
2017-04-22,Brighton,3/12 Wellington St,3,u,1221000.0,S,Nick,2017-04-22,11.2,3186.0,3.0,2.0,2.0,0.0,109.0,1975.0,Bayside City Council,-37.9163,144.9901,Southern Metropolitan,10579.0
2017-04-22,Fawkner,14 Preston St,3,h,599000.0,S,Melbourne,2017-04-22,12.4,3060.0,,,,,,,Hume City Council,-37.6997,144.9715,Northern Metropolitan,5070.0
2017-04-22,Brighton,19B Brickwood St,4,t,2500000.0,VB,Biggin,2017-04-22,11.2,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0
2017-04-22,Heidelberg West,171 Southern Rd,3,h,950000.0,S,William,2017-04-22,9.4,3081.0,3.0,1.0,3.0,695.0,,,Banyule City Council,-37.7416,145.0406,Eastern Metropolitan,2674.0
2017-04-22,Doncaster,4/176 Ayr St,2,u,782000.0,S,Ray,2017-04-22,13.9,3108.0,2.0,1.0,1.0,261.0,,1984.0,Manningham City Council,-37.7731,145.1044,Eastern Metropolitan,9028.0
2017-04-22,Hawthorn East,310/96 Camberwell Rd,2,u,700000.0,VB,hockingstuart,2017-04-22,7.5,3123.0,,,,,,,Boroondara City Council,,,Southern Metropolitan,6482.0
2017-04-22,Hawthorn East,19 Roseberry St,2,h,,SP,Marshall,2017-04-22,7.5,3123.0,2.0,1.0,1.0,218.0,81.0,1900.0,Boroondara City Council,-37.8264,145.0475,Southern Metropolitan,6482.0
2017-04-22,Doncaster,48 Board St,3,h,,SP,RW,2017-04-22,13.9,3108.0,3.0,2.0,2.0,656.0,123.0,1980.0,Manningham City Council,-37.7801,145.1343,Eastern Metropolitan,9028.0
2017-04-22,South Kingsville,2/17 Greene St,2,u,300000.0,PI,Jas,2017-04-22,9.1,3015.0,2.0,1.0,1.0,0.0,,1970.0,Hobsons Bay City Council,-37.8288,144.8711,Western Metropolitan,984.0
2017-04-22,Coburg North,3/24 Mashoobra St,2,u,330000.0,VB,Rosin,2017-04-22,9.2,3058.0,2.0,1.0,1.0,0.0,,1970.0,Darebin City Council,-37.7218,144.9563,Northern Metropolitan,3445.0
2017-04-22,Coburg North,17a Shorts Rd,3,t,801000.0,S,Barry,2017-04-22,9.2,3058.0,,,,,,,Darebin City Council,,,Northern Metropolitan,3445.0
2017-04-22,Bulleen,5 England St,4,h,1207000.0,S,Barry,2017-04-22,11.8,3105.0,4.0,1.0,2.0,607.0,,,Manningham City Council,-37.7601,145.0856,Eastern Metropolitan,4480.0
2017-04-22,Doncaster,4/2 Paul St,4,t,1090000.0,S,Barry,2017-04-22,13.9,3108.0,4.0,3.0,2.0,242.0,,1995.0,Manningham City Council,-37.7866,145.1046,Eastern Metropolitan,9028.0
2017-04-22,Brighton,56 Asling St,3,t,1990000.0,S,Buxton,2017-04-22,11.2,3186.0,3.0,2.0,2.0,0.0,189.0,1935.0,Bayside City Council,-37.901,145.0026,Southern Metropolitan,10579.0
2017-04-22,Viewbank,9 Rockaway Dr,4,h,1155000.0,PI,Fletchers,2017-04-22,13.8,3084.0,4.0,2.0,3.0,780.0,217.0,1950.0,Banyule City Council,-37.7308,145.0932,Eastern Metropolitan,2698.0
2017-04-22,Heidelberg West,1 Normanby Ct,3,h,810000.0,S,Barry,2017-04-22,9.4,3081.0,3.0,2.0,0.0,747.0,,,Banyule City Council,-37.7348,145.0402,Eastern Metropolitan,2674.0
2017-04-22,Oakleigh South,104 Sherbrooke Av,4,h,,SP,Buxton,2017-04-22,14.7,3167.0,,,,,,,Kingston City Council,-37.9349,145.0826,South-Eastern Metropolitan,3692.0
2017-04-22,Oakleigh South,2 Kaybrook Ct,3,h,1042500.0,S,Woodards,2017-04-22,14.7,3167.0,3.0,1.0,4.0,658.0,146.0,1950.0,Kingston City Council,-37.9176,145.0839,South-Eastern Metropolitan,3692.0
2017-04-22,Oakleigh South,4 Druitt St,4,h,1205500.0,S,Woodards,2017-04-22,14.7,3167.0,4.0,2.0,2.0,553.0,,,Kingston City Council,,,South-Eastern Metropolitan,3692.0
2017-04-22,Brighton,5 Blairgowrie Ct,3,h,3025000.0,PI,Biggin,2017-04-22,11.2,3186.0,3.0,2.0,4.0,649.0,195.0,1967.0,Bayside City Council,-37.9056,144.9893,Southern Metropolitan,10579.0
2017-04-22,Brighton,19b Brickwood St,4,t,2500000.0,PI,Marshall,2017-04-22,11.2,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0
2017-04-22,Burwood,3/3 Talbett St,4,t,,S,Buxton,2017-04-22,11.7,3125.0,4.0,3.0,2.0,,,,Monash City Council,-37.853,145.1185,Southern Metropolitan,5678.0
2017-04-22,Burwood,1 Leonard St,3,h,,S,Buxton,2017-04-22,11.7,3125.0,3.0,1.0,1.0,620.0,130.0,1950.0,Monash City Council,-37.8543,145.1195,Southern Metropolitan,5678.0
2017-04-22,Burwood,212 Burwood Hwy,6,h,,SP,Buxton,2017-04-22,11.7,3125.0,6.0,3.0,3.0,646.0,,,Monash City Council,-37.85,145.1131,Southern Metropolitan,5678.0
2017-04-22,Burwood,19 Bronte Av,3,h,,S,Ray,2017-04-22,11.7,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0
2017-04-22,Brunswick West,6/10 Fitzgibbon Av,2,u,,SN,Walshe,2017-04-22,5.9,3055.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7082.0
2017-04-22,Brighton,868 Hampton St,3,h,1502000.0,S,Weston,2017-04-22,11.2,3186.0,3.0,1.0,1.0,431.0,,,Bayside City Council,-37.9107,145.0077,Southern Metropolitan,10579.0
2017-04-22,Altona North,17 Cherry Av,3,h,,SP,hockingstuart,2017-04-22,11.1,3025.0,,,,,,,Hobsons Bay City Council,,,Western Metropolitan,5132.0
2017-04-22,Heidelberg Heights,23 Flinders St,2,h,682000.0,S,Barry,2017-04-22,10.5,3081.0,2.0,1.0,0.0,341.0,,,Banyule City Council,-37.7366,145.0509,Eastern Metropolitan,2947.0
2017-04-22,Heidelberg Heights,79 Outhwaite Rd,3,h,657000.0,S,Jellis,2017-04-22,10.5,3081.0,3.0,1.0,1.0,317.0,95.0,1950.0,Banyule City Council,-37.7397,145.0513,Eastern Metropolitan,2947.0
2017-04-22,Watsonia,5 Daours Ct,4,h,932500.0,S,Miles,2017-04-22,14.9,3087.0,4.0,2.0,2.0,585.0,180.0,1950.0,Banyule City Council,-37.7154,145.0777,Northern Metropolitan,2329.0
2017-04-22,Watsonia,8 Castlereagh Pl,3,h,715000.0,SP,Barry,2017-04-22,14.9,3087.0,3.0,1.0,2.0,312.0,,,Banyule City Council,-37.7031,145.0773,Northern Metropolitan,2329.0
2017-04-22,Watsonia,25 Bungay St,4,h,761000.0,S,LJ,2017-04-22,14.9,3087.0,4.0,1.0,2.0,696.0,123.0,1956.0,Banyule City Council,-37.7054,145.0809,Northern Metropolitan,2329.0
2017-04-22,Moorabbin,239 Chesterville Rd,3,h,860000.0,SA,Hodges,2017-04-22,14.6,3189.0,3.0,1.0,2.0,601.0,104.0,1970.0,Kingston City Council,-37.9409,145.0602,Southern Metropolitan,2555.0
2017-04-22,Spotswood,1/39 Stephenson St,3,u,660000.0,S,RT,2017-04-22,7.7,3015.0,3.0,1.0,1.0,221.0,120.0,2003.0,Hobsons Bay City Council,-37.8297,144.8752,Western Metropolitan,1223.0
2017-04-22,Armadale,4/10 St Georges Rd,3,t,1005000.0,S,Kay,2017-04-22,6.3,3143.0,3.0,2.0,2.0,0.0,,,Stonnington City Council,-37.8606,145.0209,Southern Metropolitan,4836.0
2017-04-22,Balwyn North,3 Frank St,5,h,,PN,hockingstuart,2017-04-22,9.2,3104.0,5.0,3.0,3.0,1174.0,376.0,2008.0,Boroondara City Council,-37.797,145.0973,Southern Metropolitan,7809.0
2017-04-22,Armadale,8/16 Wattletree Rd,2,u,690000.0,S,Jellis,2017-04-22,6.3,3143.0,2.0,1.0,2.0,0.0,,,Stonnington City Council,-37.8611,145.0174,Southern Metropolitan,4836.0
2017-04-22,Avondale Heights,53 Doyle St,3,h,760000.0,SP,Moonee,2017-04-22,10.5,3034.0,3.0,1.0,1.0,585.0,99.0,1960.0,Moonee Valley City Council,-37.7574,144.8574,Western Metropolitan,4502.0
2017-04-22,Avondale Heights,23 Langham St,3,h,690000.0,S,Nelson,2017-04-22,10.5,3034.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,4502.0
2017-04-22,Essendon North,5/15 Bulla Rd,2,u,415500.0,S,Nelson,2017-04-22,9.4,3041.0,2.0,1.0,1.0,82.0,,1970.0,Moonee Valley City Council,-37.743,144.9084,Western Metropolitan,1308.0
2017-04-22,Brunswick,286 Barkly St,1,h,1200000.0,S,Barry,2017-04-22,5.2,3056.0,1.0,1.0,0.0,225.0,,,Moreland City Council,-37.7761,144.9593,Northern Metropolitan,11918.0
2017-04-22,Bentleigh,2/23 Whitmuir Rd,3,u,641500.0,S,hockingstuart,2017-04-22,13.0,3204.0,3.0,1.0,1.0,681.0,,1960.0,Glen Eira City Council,-37.9145,145.0287,Southern Metropolitan,6795.0
2017-04-22,Bentleigh,8 Plym St,4,h,1107000.0,S,Woodards,2017-04-22,13.0,3204.0,4.0,2.0,2.0,478.0,,,Glen Eira City Council,-37.9321,145.0361,Southern Metropolitan,6795.0
2017-04-22,Elwood,125 Mitford St,4,h,,S,Chisholm,2017-04-22,7.7,3184.0,4.0,2.0,3.0,438.0,173.0,1931.0,Port Phillip City Council,-37.8791,144.9859,Southern Metropolitan,8989.0
