Date,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2018-02-24,Greenvale,102 Greenvale Dr,4,h,900000.0,SP,Raine,2018-02-24,20.4,3059.0,4.0,2.0,2.0,1134.0,324.0,1980.0,Hume City Council,-37.64221,144.8926,Northern Metropolitan,4864.0
2018-02-24,Greenvale,3 Piccadilly Ct,3,h,740000.0,S,Jason,2018-02-24,20.4,3059.0,3.0,2.0,4.0,814.0,176.0,1990.0,Hume City Council,-37.65651,144.90259,Northern Metropolitan,4864.0
2018-02-24,Greenvale,5 Simmington Cct,3,h,700000.0,SP,Stockdale,2018-02-24,20.4,3059.0,3.0,2.0,5.0,681.0,,,Hume City Council,-37.64203,144.88852,Northern Metropolitan,4864.0
2018-02-24,Hadfield,6 Knole St,3,h,750000.0,SP,D'Aprano,2018-02-24,11.2,3046.0,3.0,1.0,3.0,650.0,189.0,1950.0,Moreland City Council,-37.71498,144.95076,Northern Metropolitan,2606.0
2018-02-24,Hadfield,35 Sutherland St,3,h,851000.0,SP,Barry,2018-02-24,11.2,3046.0,3.0,1.0,2.0,724.0,,,Moreland City Council,-37.70716,144.94822,Northern Metropolitan,2606.0
2018-02-24,Hampton,2/21 Alicia St,2,u,870000.0,PI,Charlton,2018-02-24,13.8,3188.0,,,,,,,Bayside City Council,,,Southern Metropolitan,5454.0
2018-02-24,Hampton,4 Avondale St,4,h,2990000.0,S,Marshall,2018-02-24,13.8,3188.0,4.0,2.0,2.0,688.0,,,Bayside City Council,-37.92996,145.00283,Southern Metropolitan,5454.0
2018-02-24,Hampton,20 Bridge St,4,h,,VB,Hodges,2018-02-24,13.8,3188.0,4.0,2.0,2.0,520.0,,,Bayside City Council,-37.94496,145.00452,Southern Metropolitan,5454.0
2018-02-24,Hampton,33A Earlsfield Rd,2,t,926000.0,S,Buxton,2018-02-24,13.8,3188.0,2.0,1.0,1.0,,,,Bayside City Council,-37.93372,145.01657,Southern Metropolitan,5454.0
2018-02-24,Hampton,72 Earlsfield Rd,2,h,2220000.0,S,Buxton,2018-02-24,13.8,3188.0,2.0,1.0,1.0,856.0,,,Bayside City Council,-37.93752,145.01618,Southern Metropolitan,5454.0
2018-02-24,Hampton,88 Linacre Rd,3,h,1500000.0,VB,hockingstuart,2018-02-24,13.8,3188.0,3.0,2.0,1.0,416.0,,,Bayside City Council,-37.94328,145.01072,Southern Metropolitan,5454.0
2018-02-24,Glenroy,3/82 View St,2,t,,SP,Leased,2018-02-24,11.2,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,8870.0
2018-02-24,Glenroy,53 Tarana Av,3,h,,PI,Nelson,2018-02-24,11.2,3046.0,3.0,1.0,1.0,433.0,,,Moreland City Council,-37.7115,144.90519,Northern Metropolitan,8870.0
2018-02-24,Greensborough,2 Warralong Av,3,h,775000.0,S,Darren,2018-02-24,16.1,3088.0,3.0,2.0,1.0,610.0,121.0,1970.0,Banyule City Council,-37.71686,145.09261,Northern Metropolitan,8524.0
2018-02-24,Glenroy,4/900 Pascoe Vale Rd,3,t,380000.0,S,Love,2018-02-24,11.2,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,8870.0
2018-02-24,Glen Iris,34 Renwick St,5,h,,SP,Marshall,2018-02-24,7.3,3146.0,5.0,2.0,2.0,713.0,,1930.0,Boroondara City Council,-37.85212,145.07149,Southern Metropolitan,10412.0
2018-02-24,Glen Iris,22 Vears Rd,3,h,1633000.0,S,Jellis,2018-02-24,7.3,3146.0,3.0,2.0,3.0,604.0,143.0,1948.0,Boroondara City Council,-37.86019,145.08823,Southern Metropolitan,10412.0
2018-02-24,Glenroy,19 Tarana Av,3,h,835000.0,S,Nelson,2018-02-24,11.2,3046.0,3.0,1.0,2.0,764.0,,,Moreland City Council,-37.71189,144.90848,Northern Metropolitan,8870.0
2018-02-24,Glen Waverley,58 Delmore Cr,3,h,1330000.0,S,JRW,2018-02-24,16.7,3150.0,3.0,1.0,1.0,651.0,133.0,1960.0,Monash City Council,-37.86361,145.15233,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,3 Garwain Pde,4,h,1280000.0,S,Fletchers,2018-02-24,16.7,3150.0,4.0,2.0,2.0,657.0,208.0,1970.0,Monash City Council,-37.8697,145.18103,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,1 Herald Ct,4,h,1250000.0,VB,Jellis,2018-02-24,16.7,3150.0,4.0,2.0,2.0,646.0,187.0,1970.0,Monash City Council,-37.87327,145.18531,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,24 Jordan Gr,3,h,1350000.0,S,Barry,2018-02-24,16.7,3150.0,3.0,1.0,1.0,718.0,,,Monash City Council,-37.88768,145.16755,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,27 Kristen Cl,4,h,,PI,Harcourts,2018-02-24,16.7,3150.0,4.0,2.0,2.0,650.0,,,Monash City Council,-37.87856,145.18733,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,594 Blackburn Rd,3,h,1045000.0,SP,Jellis,2018-02-24,16.7,3150.0,3.0,1.0,3.0,736.0,,,Monash City Council,-37.89834,145.14378,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,13 Marshall Wy,3,h,,S,Jellis,2018-02-24,16.7,3150.0,3.0,2.0,1.0,132.0,110.0,1999.0,Monash City Council,-37.89834,145.15004,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,7 Owens Av,4,h,,SN,Harcourts,2018-02-24,16.7,3150.0,4.0,2.0,1.0,653.0,,,Monash City Council,-37.88989,145.15941,Eastern Metropolitan,15321.0
2018-02-24,Glen Waverley,25 Tulloch Gr,5,h,1000000.0,VB,Harcourts,2018-02-24,16.7,3150.0,5.0,2.0,2.0,362.0,195.0,1990.0,Monash City Council,-37.89877,145.15125,Eastern Metropolitan,15321.0
2018-02-24,Glenroy,92 Bindi St,3,h,629000.0,S,Raine,2018-02-24,11.2,3046.0,3.0,1.0,1.0,665.0,,1950.0,Moreland City Council,-37.69523,144.92933,Northern Metropolitan,8870.0
2018-02-24,Glenroy,14A Daley St,3,t,610000.0,S,Stockdale,2018-02-24,11.2,3046.0,3.0,2.0,2.0,157.0,,,Moreland City Council,-37.6978,144.93562,Northern Metropolitan,8870.0
2018-02-24,Glenroy,2/25 Gladstone Pde,2,t,567500.0,S,YPA,2018-02-24,11.2,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,8870.0
2018-02-24,Glenroy,1/55 Gowrie St,3,h,620000.0,S,Stockdale,2018-02-24,11.2,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,8870.0
2018-02-24,Glen Waverley,4 Marcia Ct,3,h,1220000.0,S,Barry,2018-02-24,16.7,3150.0,3.0,2.0,2.0,916.0,,,Monash City Council,-37.8931,145.1557,Eastern Metropolitan,15321.0
2018-02-24,Glenroy,153 Melbourne Av,4,h,,PI,Stockdale,2018-02-24,11.2,3046.0,4.0,2.0,4.0,821.0,146.0,1958.0,Moreland City Council,-37.70295,144.92048,Northern Metropolitan,8870.0
2018-03-02,Burwood,2/34 McComas Gr,3,h,,PN,LLC,2018-03-02,10.4,3125.0,,,,,,,Monash City Council,,,Southern Metropolitan,5678.0
2018-03-02,Bundoora,5/5 Greenhills Rd,2,u,536000.0,S,Ray,2018-03-02,12.1,3083.0,2.0,1.0,2.0,,,,Banyule City Council,-37.69198,145.06157,Northern Metropolitan,10175.0
2018-03-02,Bundoora,145 Cameron Pde,4,h,830000.0,S,Barry,2018-03-02,12.1,3083.0,4.0,2.0,2.0,596.0,164.0,1980.0,Banyule City Council,-37.69886,145.07974,Northern Metropolitan,10175.0
2018-03-02,Boronia,7 Damar Av,4,h,780000.0,S,Noel,2018-03-02,25.0,3155.0,4.0,2.0,2.0,,,,Knox City Council,-37.85149,145.28302,Eastern Metropolitan,9704.0
2018-03-02,Blackburn South,19 Sylvia St,5,h,1225000.0,VB,Fletchers,2018-03-02,13.4,3130.0,5.0,3.0,1.0,554.0,,1970.0,Whitehorse City Council,-37.84417,145.14483,Eastern Metropolitan,4387.0
2018-03-02,Aspendale Gardens,8 Carpentaria Ct,4,h,1000000.0,PI,Ray,2018-03-02,21.5,3195.0,4.0,2.0,2.0,,,,Kingston City Council,-38.01986,145.12546,South-Eastern Metropolitan,2243.0
2018-03-02,Avondale Heights,18 Westminster Dr,3,h,730000.0,S,Moonee,2018-03-02,9.5,3034.0,3.0,1.0,2.0,409.0,132.0,1975.0,Moonee Valley City Council,-37.76406,144.86071,Western Metropolitan,4502.0
2018-03-02,Attwood,22 The Crest,4,h,578000.0,S,Stockdale,2018-03-02,16.5,3049.0,4.0,2.0,2.0,,137.0,2001.0,Hume City Council,-37.67331,144.88902,Northern Metropolitan,1130.0
2018-03-02,Ashwood,231 Huntingdale Rd,2,h,,S,Buxton,2018-03-02,10.2,3147.0,2.0,1.0,1.0,651.0,,,Monash City Council,-37.87126,145.11084,Southern Metropolitan,2894.0
2018-03-02,Ardeer,84 McLaughlin St,3,h,630000.0,SP,Barry,2018-03-02,12.8,3022.0,3.0,1.0,1.0,,118.0,1954.0,Brimbank City Council,-37.7807,144.80031,Western Metropolitan,1281.0
2018-03-02,Alphington,2/23 Coate Av,2,h,765000.0,S,Nelson,2018-03-02,5.7,3078.0,,,,,,,Darebin City Council,,,Northern Metropolitan,2211.0
2018-03-02,Burwood East,1/24 Barry Rd,3,u,825000.0,S,McGrath,2018-03-02,14.7,3151.0,,,,,,,Whitehorse City Council,,,Eastern Metropolitan,4048.0
2018-03-02,Bentleigh East,38 Hill St,2,h,,S,Buxton,2018-03-02,13.8,3165.0,2.0,1.0,2.0,,,,Glen Eira City Council,-37.92347,145.06074,Southern Metropolitan,10969.0
2018-03-02,Caroline Springs,1 Aberfeldie Wy,5,h,680000.0,VB,Barry,2018-03-02,14.8,3023.0,5.0,3.0,2.0,,217.0,2005.0,Melton City Council,-37.72705,144.74856,Western Metropolitan,7719.0
2018-03-02,Berwick,12 Palmerston St,4,h,,PI,Barry,2018-03-02,35.2,3806.0,4.0,2.0,2.0,1008.0,,,Casey City Council,-38.03231,145.35594,Eastern Victoria,17093.0
2018-03-02,Cheltenham,1/14 Jack Rd,3,t,925000.0,S,O'Brien,2018-03-02,17.9,3192.0,,,,,,,Bayside City Council,,,Southern Metropolitan,9758.0
2018-03-02,Point Cook,48 Ladybird Cr,3,h,750000.0,S,Point,2018-03-02,14.7,3030.0,,,,,,,Wyndham City Council,,,Western Metropolitan,15542.0
2018-03-02,Point Cook,19 Beveridge Ct,3,h,587500.0,S,LJ,2018-03-02,14.7,3030.0,3.0,1.0,1.0,527.0,87.0,2001.0,Wyndham City Council,-37.89322,144.74984,Western Metropolitan,15542.0
2018-03-02,Point Cook,21 Atkinson Cl,4,h,,PN,FN,2018-03-02,14.7,3030.0,4.0,2.0,2.0,448.0,197.0,2011.0,Wyndham City Council,-37.89555,144.71847,Western Metropolitan,15542.0
2018-03-02,Point Cook,1/8 Ancona Ct,2,t,411000.0,S,LJ,2018-03-02,14.7,3030.0,,,,,,,Wyndham City Council,,,Western Metropolitan,15542.0
2018-03-02,Parkdale,54 Balmoral Dr,4,h,1451000.0,S,O'Brien,2018-03-02,21.5,3195.0,4.0,3.0,2.0,,173.0,1980.0,Kingston City Council,-37.98496,145.08871,South-Eastern Metropolitan,5087.0
2018-03-02,Oakleigh,22 Heath Av,4,h,1455000.0,S,Buxton,2018-03-02,12.3,3166.0,4.0,2.0,2.0,550.0,209.0,1920.0,Monash City Council,-37.90191,145.09857,Southern Metropolitan,3224.0
2018-03-02,North Melbourne,59 Baillie St,2,t,880000.0,S,Rendina,2018-03-02,1.8,3051.0,2.0,1.0,1.0,,,,Melbourne City Council,-37.8017,144.94602,Northern Metropolitan,6821.0
2018-03-02,Newport,3/3 Jubilee St,1,h,340000.0,SP,hockingstuart,2018-03-02,6.2,3015.0,1.0,1.0,1.0,,45.0,1975.0,Hobsons Bay City Council,-37.84772,144.87201,Western Metropolitan,5498.0
2018-03-02,Narre Warren,15 Edmonds St,4,h,,PI,Barry,2018-03-02,34.1,3805.0,4.0,2.0,2.0,584.0,,,Casey City Council,-37.99996,145.30348,South-Eastern Metropolitan,9376.0
2018-03-02,Mulgrave,19A Blanton Dr,4,h,,SP,Biggin,2018-03-02,18.8,3170.0,4.0,3.0,2.0,,253.0,2012.0,Monash City Council,-37.93581,145.20977,South-Eastern Metropolitan,7113.0
2018-03-02,Point Cook,63 Lancaster Dr,3,h,675000.0,S,Reliance,2018-03-02,14.7,3030.0,,,,,,,Wyndham City Council,,,Western Metropolitan,15542.0
2018-03-02,Moorabbin,3/1 William St,2,u,672000.0,S,O'Brien,2018-03-02,14.3,3189.0,2.0,1.0,1.0,,66.0,1970.0,Kingston City Council,-37.94454,145.04438,Southern Metropolitan,2555.0
2018-03-02,Mill Park,86 Moorhead Dr,3,h,635000.0,S,HAR,2018-03-02,17.9,3082.0,3.0,2.0,2.0,,,,Whittlesea City Council,-37.65872,145.05899,Northern Metropolitan,10529.0
2018-03-02,Mill Park,15 Incana Dr,4,h,,PI,HAR,2018-03-02,17.9,3082.0,4.0,3.0,2.0,,265.0,1994.0,Whittlesea City Council,-37.66892,145.07954,Northern Metropolitan,10529.0
2018-03-02,Mill Park,2 Honeysuckle Ct,3,h,592000.0,S,Ray,2018-03-02,17.9,3082.0,3.0,2.0,1.0,623.0,,,Whittlesea City Council,-37.67003,145.0482,Northern Metropolitan,10529.0
2018-03-02,Mernda,10 Castello St,5,h,676000.0,S,Stockdale,2018-03-02,25.9,3754.0,5.0,2.0,2.0,448.0,,,Whittlesea City Council,-37.60037,145.08468,Northern Metropolitan,5812.0
2018-03-02,Mentone,1 Walden Rd,3,h,1462000.0,S,O'Brien,2018-03-02,20.0,3194.0,3.0,2.0,2.0,601.0,,,Kingston City Council,-37.98666,145.06145,South-Eastern Metropolitan,6162.0
2018-03-02,Mentone,10 Birch St,3,h,1120000.0,S,Thomson,2018-03-02,20.0,3194.0,3.0,2.0,2.0,277.0,176.0,1995.0,Kingston City Council,-37.98112,145.05739,South-Eastern Metropolitan,6162.0
2018-03-02,Melton West,84 Westmelton Dr,3,h,,PI,Ryder,2018-03-02,31.7,3337.0,3.0,2.0,2.0,,,,Melton City Council,-37.67549,144.55873,Northern Victoria,6065.0
2018-03-02,Melton South,18 Oakfield Ct,3,h,,PI,PRDNationwide,2018-03-02,29.8,3338.0,3.0,2.0,0.0,675.0,,,Melton City Council,-37.69957,144.57685,Western Victoria,4718.0
2018-03-02,Melton South,4 Kurrajong Cr,3,h,417500.0,S,hockingstuart,2018-03-02,29.8,3338.0,3.0,1.0,,594.0,114.0,1985.0,Melton City Council,-37.70133,144.57307,Western Victoria,4718.0
2018-03-02,Melton South,14 Bridgeford Cr,4,h,410000.0,S,hockingstuart,2018-03-02,29.8,3338.0,4.0,1.0,2.0,583.0,136.0,1975.0,Melton City Council,-37.71357,144.57512,Western Victoria,4718.0
2018-03-02,Moorabbin,6A Barilla Rd,3,h,,PI,Buxton,2018-03-02,14.3,3189.0,3.0,2.0,2.0,,,,Kingston City Council,-37.9412,145.04263,Southern Metropolitan,2555.0
2018-03-02,Melton,61 Marina Dr,4,h,413000.0,S,hockingstuart,2018-03-02,31.7,3337.0,4.0,1.0,,587.0,,,Melton City Council,-37.67499,144.58266,Western Victoria,3600.0
2018-03-02,Point Cook,11 Livorno La,4,h,692000.0,S,Reliance,2018-03-02,14.7,3030.0,4.0,2.0,2.0,,,,Wyndham City Council,-37.88605,144.74302,Western Metropolitan,15542.0
2018-03-02,Reservoir,10/59 St Vigeons Rd,2,u,525500.0,SP,Ray,2018-03-02,12.0,3073.0,,,,,,,Darebin City Council,,,Northern Metropolitan,21650.0
2018-03-02,Caroline Springs,9 The Entrance,3,h,450000.0,S,Prof.,2018-03-02,14.8,3023.0,3.0,2.0,2.0,154.0,135.0,2007.0,Melton City Council,-37.72396,144.74698,Western Metropolitan,7719.0
2018-03-02,Yarraville,28 Regent St,3,h,,SP,Biggin,2018-03-02,6.3,3013.0,3.0,1.0,2.0,209.0,100.0,1940.0,Maribyrnong City Council,-37.81209,144.8874,Western Metropolitan,6543.0
2018-03-02,Yarraville,41 Francis St,2,h,755000.0,S,hockingstuart/Biggin,2018-03-02,6.3,3013.0,2.0,1.0,2.0,303.0,82.0,1950.0,Maribyrnong City Council,-37.82183,144.89488,Western Metropolitan,6543.0
2018-03-02,West Footscray,1B Dianella Ct,2,t,623000.0,S,hockingstuart,2018-03-02,6.4,3012.0,2.0,1.0,1.0,,,,Maribyrnong City Council,-37.80696,144.86811,Western Metropolitan,5058.0
2018-03-02,Werribee,241 Shaws Rd,3,h,,SP,Benlor,2018-03-02,14.7,3030.0,3.0,1.0,2.0,600.0,106.0,1986.0,Wyndham City Council,-37.89046,144.66737,Western Metropolitan,16166.0
2018-03-02,Werribee,17 Salisbury St,2,h,,PN,FN,2018-03-02,14.7,3030.0,2.0,1.0,1.0,539.0,119.0,1940.0,Wyndham City Council,-37.90231,144.66503,Western Metropolitan,16166.0
2018-03-02,Werribee,7 Princes Ct,3,h,900000.0,SA,Barry,2018-03-02,14.7,3030.0,3.0,2.0,4.0,,,,Wyndham City Council,-37.89608,144.67268,Western Metropolitan,16166.0
2018-03-02,Werribee,2/7 Anglia Ct,3,u,437500.0,S,hockingstuart,2018-03-02,14.7,3030.0,,,,,,,Wyndham City Council,,,Western Metropolitan,16166.0
2018-03-02,Vermont South,7 Rutherglen Rd,5,h,,PI,Noel,2018-03-02,17.2,3133.0,5.0,3.0,2.0,613.0,400.0,2008.0,Whitehorse City Council,-37.85154,145.19804,Eastern Metropolitan,4280.0
2018-03-02,Thornbury,260b Gooch St,2,t,830000.0,S,Nelson,2018-03-02,7.0,3071.0,,,,,,,Darebin City Council,,,Northern Metropolitan,8870.0
2018-03-02,Preston,81 Wilcox St,4,h,,PI,Ray,2018-03-02,8.4,3072.0,4.0,4.0,0.0,397.0,450.0,1980.0,Darebin City Council,-37.73602,145.00574,Northern Metropolitan,14577.0
2018-03-02,Tarneit,5 Harmony Dr,2,h,,PN,Greg,2018-03-02,18.4,3029.0,2.0,2.0,1.0,212.0,,2007.0,Wyndham City Council,-37.86086,144.66193,Western Metropolitan,10160.0
2018-03-02,St Albans,11 Cox St,3,h,675000.0,S,hockingstuart,2018-03-02,14.0,3021.0,3.0,1.0,2.0,,,,Brimbank City Council,-37.75732,144.80542,Western Metropolitan,14042.0
2018-03-02,Springvale South,29 Harold Rd,4,h,,PI,iSell,2018-03-02,22.2,3172.0,4.0,2.0,4.0,750.0,186.0,1971.0,Greater Dandenong City Council,-37.97528,145.15226,South-Eastern Metropolitan,4054.0
2018-03-02,Southbank,58/88 Southbank Bvd,2,u,530000.0,S,MICM,2018-03-02,0.7,3006.0,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400.0
2018-03-02,Southbank,191/173 City Rd,3,u,801000.0,S,MICM,2018-03-02,0.7,3006.0,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400.0
2018-03-02,South Morang,20 Serendip Av,4,h,670000.0,S,Ray,2018-03-02,20.5,3752.0,4.0,2.0,2.0,,187.0,2011.0,Whittlesea City Council,-37.62057,145.10877,Northern Metropolitan,7969.0
2018-03-02,Seddon,182 Pilgrim St,2,h,807500.0,SP,Sweeney,2018-03-02,5.1,3011.0,2.0,1.0,2.0,328.0,77.0,2016.0,Maribyrnong City Council,-37.80421,144.88637,Western Metropolitan,2417.0
2018-03-02,Seaford,10 Holroyd St,3,h,606000.0,S,O'Brien,2018-03-02,35.4,3198.0,3.0,1.0,2.0,613.0,,,Frankston City Council,-38.11305,145.14558,South-Eastern Metropolitan,8077.0
2018-03-02,Roxburgh Park,9 Corona Pl,3,h,525000.0,S,Raine,2018-03-02,20.6,3064.0,3.0,2.0,1.0,,,,Hume City Council,-37.62211,144.93484,Northern Metropolitan,5833.0
2018-03-02,Rowville,30 Westminster Dr,4,h,930000.0,S,Noel,2018-03-02,23.5,3178.0,4.0,2.0,2.0,664.0,220.0,1985.0,Knox City Council,-37.9302,145.24241,South-Eastern Metropolitan,11667.0
2018-03-02,Ringwood East,1/64 Mt Dandenong Rd,3,u,656000.0,S,Ray,2018-03-02,21.3,3135.0,,,,,,,Maroondah City Council,,,Eastern Metropolitan,4407.0
2018-03-02,St Albans,2/107 Fox St,2,u,400000.0,PI,People,2018-03-02,14.0,3021.0,,,,,,,Brimbank City Council,,,Western Metropolitan,14042.0
2018-03-02,Melbourne,1915/250 Elizabeth St,1,u,445000.0,SP,Harcourts,2018-03-02,0.0,3000.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496.0
2018-03-02,Sandringham,2/190 Bay Rd,3,u,870000.0,VB,Buxton,2018-03-02,15.2,3191.0,,,,,,,Bayside City Council,,,Southern Metropolitan,4497.0
2018-03-02,Lilydale,7A Rose Ct,3,h,650000.0,SP,Max,2018-03-02,29.9,3140.0,3.0,2.0,2.0,,125.0,2016.0,Yarra Ranges Shire Council,-37.76463,145.3679,Eastern Victoria,6732.0
2018-03-02,Fawkner,47 Major Rd,3,h,876000.0,S,Brad,2018-03-02,13.1,3060.0,3.0,1.0,1.0,656.0,,,Hume City Council,-37.70785,144.97087,Northern Metropolitan,5070.0
2018-03-02,Epping,61 Shields St,3,h,,PI,Stockdale,2018-03-02,19.6,3076.0,3.0,2.0,2.0,400.0,,,Whittlesea City Council,-37.62369,145.01014,Northern Metropolitan,10926.0
2018-03-02,Emerald,80 Kilvington Dr,1,h,462000.0,S,Eview,2018-03-02,36.9,3782.0,1.0,1.0,0.0,1034.0,42.0,1960.0,Cardinia Shire Council,-37.94625,145.44082,Eastern Victoria,2259.0
2018-03-02,Eltham,90 Livingstone Rd,3,h,875000.0,SP,Buckingham,2018-03-02,18.0,3095.0,3.0,1.0,2.0,,,,Banyule City Council,-37.71011,145.15931,Eastern Metropolitan,6990.0
2018-03-02,Doveton,27 Power Rd,2,h,,PN,REMAX,2018-03-02,28.8,3177.0,2.0,1.0,2.0,588.0,83.0,1950.0,Casey City Council,-37.99613,145.23804,South-Eastern Metropolitan,3533.0
2018-03-02,Doreen,159 Orchard Rd,3,h,477000.0,SP,HAR,2018-03-02,25.9,3754.0,3.0,2.0,2.0,151.0,134.0,2016.0,Nillumbik Shire Council,-37.61786,145.12631,Northern Victoria,7254.0
2018-03-02,Doreen,9 Glass Cr,4,h,,SP,HAR,2018-03-02,25.9,3754.0,4.0,2.0,4.0,700.0,290.0,2007.0,Nillumbik Shire Council,-37.61882,145.13333,Northern Victoria,7254.0
2018-03-02,Deer Park,24 Tasman Av,3,h,490000.0,PI,FN,2018-03-02,14.8,3023.0,3.0,1.0,4.0,533.0,,,Brimbank City Council,-37.7576,144.77138,Western Metropolitan,6388.0
2018-03-02,Deer Park,32 Longfield Wy,3,h,,PI,RW,2018-03-02,14.8,3023.0,3.0,2.0,2.0,,146.0,2017.0,Brimbank City Council,-37.77869,144.759,Western Metropolitan,6388.0
2018-03-02,Dandenong,4 Eton Ct,3,h,,PI,Hall,2018-03-02,24.7,3175.0,3.0,1.0,2.0,,,,Greater Dandenong City Council,-37.97929,145.2298,South-Eastern Metropolitan,10894.0
2018-03-02,Ferntree Gully,11 Beckenham Dr,4,h,845000.0,S,Schroeder,2018-03-02,24.8,3156.0,4.0,2.0,2.0,739.0,,,Knox City Council,-37.88475,145.2588,Eastern Metropolitan,10788.0
2018-03-02,Croydon,8 Vicki St,3,h,845000.0,S,McGrath,2018-03-02,23.0,3136.0,3.0,2.0,2.0,969.0,,1970.0,Maroondah City Council,-37.77499,145.2999,Eastern Metropolitan,11925.0
2018-03-02,Croydon,79 Diane Cr,4,h,,PI,Philip,2018-03-02,23.0,3136.0,4.0,2.0,2.0,1062.0,220.0,1973.0,Maroondah City Council,-37.78272,145.30275,Eastern Metropolitan,11925.0
2018-03-02,Craigieburn,6 Vali Rd,4,h,710500.0,S,Ray,2018-03-02,20.6,3064.0,4.0,2.0,2.0,,243.0,2014.0,Hume City Council,-37.59679,144.89435,Northern Metropolitan,15510.0
2018-03-02,Craigieburn,25 Spurr St,4,h,511500.0,S,Raine,2018-03-02,20.6,3064.0,4.0,1.0,2.0,666.0,125.0,1970.0,Hume City Council,-37.59406,144.93497,Northern Metropolitan,15510.0
2018-03-02,Craigieburn,1/76 Gillingham Cr,3,h,360000.0,S,Stockdale,2018-03-02,20.6,3064.0,,,,,,,Hume City Council,,,Northern Metropolitan,15510.0
2018-03-02,Craigieburn,13 Cockatiel Cct,3,h,560000.0,SP,LJ,2018-03-02,20.6,3064.0,3.0,2.0,2.0,400.0,170.0,2013.0,Hume City Council,-37.57452,144.90666,Northern Metropolitan,15510.0
2018-03-02,Craigieburn,5 Blairgowrie Dr,4,h,695000.0,S,Barry,2018-03-02,20.6,3064.0,4.0,2.0,2.0,,,,Hume City Council,-37.58624,144.90553,Northern Metropolitan,15510.0
2018-03-02,Clayton South,18 Glenmorgan Cl,3,h,770000.0,S,Harcourts,2018-03-02,17.5,3169.0,3.0,1.0,2.0,530.0,160.0,,Kingston City Council,-37.94944,145.13484,South-Eastern Metropolitan,4734.0
2018-03-02,Cheltenham,14 Leon St,4,h,1280000.0,S,O'Brien,2018-03-02,17.9,3192.0,4.0,2.0,2.0,717.0,,,Bayside City Council,-37.96072,145.06125,Southern Metropolitan,9758.0
2018-03-02,Meadow Heights,120 Shankland Bvd,7,h,786500.0,S,Raine,2018-03-02,17.4,3048.0,7.0,3.0,2.0,833.0,,,Hume City Council,-37.64417,144.92848,Northern Metropolitan,4704.0
2018-03-02,Cheltenham,10 Jells Rd,4,h,1410000.0,SP,Buxton,2018-03-02,17.9,3192.0,4.0,2.0,3.0,536.0,,,Bayside City Council,-37.96735,145.08028,Southern Metropolitan,9758.0
2018-03-02,Croydon,31 Kallay St,3,h,,S,Fletchers,2018-03-02,23.0,3136.0,3.0,2.0,2.0,467.0,130.0,1970.0,Maroondah City Council,-37.79151,145.25778,Eastern Metropolitan,11925.0
2018-03-02,Ferntree Gully,5/7 Hillcrest Av,2,u,597000.0,S,Noel,2018-03-02,24.8,3156.0,,,,,,,Knox City Council,,,Eastern Metropolitan,10788.0
2018-03-02,Croydon,45 Norris Cct,4,h,1060000.0,SP,McGrath,2018-03-02,23.0,3136.0,4.0,2.0,2.0,540.0,257.0,2010.0,Maroondah City Council,-37.77749,145.29973,Eastern Metropolitan,11925.0
2018-03-02,Footscray,36 Raleigh St,2,h,800000.0,PI,hockingstuart/Sweeney,2018-03-02,5.1,3011.0,2.0,1.0,1.0,252.0,,,Maribyrnong City Council,-37.80242,144.89539,Western Metropolitan,7570.0
2018-03-02,Kingsbury,174 Dunne St,4,h,720000.0,S,Ray,2018-03-02,12.1,3083.0,4.0,2.0,1.0,510.0,,,Darebin City Council,-37.71322,145.03208,Northern Metropolitan,1414.0
2018-03-02,Ferny Creek,36 Seabreeze Av,3,h,690000.0,S,FN,2018-03-02,29.5,3786.0,3.0,1.0,2.0,,,,Yarra Ranges Shire Council,-37.8773,145.3286,Eastern Victoria,604.0
2018-03-02,Kensington,24 Parsons St,3,h,,SP,Rendina,2018-03-02,3.4,3031.0,3.0,1.0,,323.0,,,Melbourne City Council,-37.7901,144.93248,Northern Metropolitan,5263.0
2018-03-02,Hoppers Crossing,15 Sheahan Cr,3,h,,SP,Benlor,2018-03-02,18.4,3029.0,3.0,2.0,4.0,,,,Wyndham City Council,-37.87084,144.69975,Western Metropolitan,13830.0
