Date,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
2016-05-28,Oak Park,15 Curie Av,3,h,940000.0,S,Stockdale,2016-05-28,11.5,3046.0,,,,,,,Moreland City Council,,,Northern Metropolitan,2651.0
2016-05-28,Doncaster,7 Botanic Dr,4,h,1810000.0,S,Jellis,2016-05-28,13.9,3108.0,4.0,2.0,4.0,769.0,240.0,1970.0,Manningham City Council,-37.7781,145.1337,Eastern Metropolitan,9028.0
2016-05-28,Toorak,21 Power Av,4,h,,S,Marshall,2016-05-28,4.6,3142.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,7217.0
2016-05-28,Doncaster,5 Kalimna Cr,3,h,1150000.0,PI,Barry,2016-05-28,13.9,3108.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,9028.0
2016-05-28,Northcote,27 Vauxhall Rd,4,h,1900000.0,PI,hockingstuart,2016-05-28,5.5,3070.0,3.0,2.0,1.0,537.0,,,Darebin City Council,-37.7763,145.0117,Northern Metropolitan,11364.0
2016-05-28,Northcote,4 Clifton St,5,h,1820000.0,SP,hockingstuart,2016-05-28,5.5,3070.0,5.0,3.0,2.0,344.0,230.0,1939.0,Darebin City Council,-37.7677,145.0085,Northern Metropolitan,11364.0
2016-05-28,Fawkner,25 William St,3,h,,SN,Barry,2016-05-28,12.4,3060.0,3.0,1.0,1.0,583.0,122.0,1960.0,Hume City Council,-37.7043,144.9672,Northern Metropolitan,5070.0
2016-05-28,Northcote,8 Bent St,3,h,,S,hockingstuart,2016-05-28,5.5,3070.0,3.0,1.0,1.0,247.0,,,Darebin City Council,-37.7673,144.9984,Northern Metropolitan,11364.0
2016-05-28,Northcote,160 Bent St,4,h,1420000.0,S,hockingstuart,2016-05-28,5.5,3070.0,3.0,1.0,1.0,465.0,137.0,1890.0,Darebin City Council,-37.7662,144.9889,Northern Metropolitan,11364.0
2016-05-28,Murrumbeena,56b Wallace Av,4,t,1286000.0,S,Ray,2016-05-28,12.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,4442.0
2016-05-28,Eaglemont,4/143 Locksley Rd,1,u,400000.0,SP,Miles,2016-05-28,10.3,3084.0,,,,,,,Banyule City Council,,,Eastern Metropolitan,1651.0
2016-05-28,Murrumbeena,1/23 Rosella St,3,h,970000.0,S,Thomson,2016-05-28,12.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,4442.0
2016-05-28,Murrumbeena,525a Neerim Rd,4,h,1800000.0,PI,Ray,2016-05-28,12.1,3163.0,4.0,2.0,2.0,990.0,267.0,2003.0,Glen Eira City Council,-37.8916,145.0753,Southern Metropolitan,4442.0
2016-05-28,Murrumbeena,14 Kinlock Av,3,h,1180000.0,SP,Thomson,2016-05-28,12.1,3163.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,4442.0
2016-05-28,Murrumbeena,26 Innellan Rd,3,h,1220000.0,S,Thomson,2016-05-28,12.1,3163.0,3.0,1.0,2.0,735.0,,,Glen Eira City Council,-37.8943,145.0689,Southern Metropolitan,4442.0
2016-05-28,Doncaster,3/20 Queens Av,3,t,901000.0,S,Jellis,2016-05-28,13.9,3108.0,,,,,,,Manningham City Council,,,Eastern Metropolitan,9028.0
2016-05-28,Watsonia,3 Dunn St,2,h,,PI,Barry,2016-05-28,14.9,3087.0,2.0,1.0,1.0,255.0,76.0,1950.0,Banyule City Council,-37.7048,145.0847,Northern Metropolitan,2329.0
2016-05-28,Toorak,28 Bruce St,3,h,2250000.0,SP,Castran,2016-05-28,4.6,3142.0,3.0,3.0,2.0,575.0,205.0,1930.0,Stonnington City Council,-37.8375,145.0092,Southern Metropolitan,7217.0
2016-05-28,Pascoe Vale,2/12 Lake Av,2,t,555000.0,S,Brad,2016-05-28,9.9,3044.0,,,,,,,Moreland City Council,,,Northern Metropolitan,7485.0
2016-05-28,Prahran,117 Charles St,3,h,1255000.0,S,Marshall,2016-05-28,4.5,3181.0,3.0,1.0,1.0,231.0,124.0,1910.0,Stonnington City Council,-37.8467,144.9894,Southern Metropolitan,7717.0
2016-05-28,Thornbury,206 Dundas St,5,h,,PI,Nelson,2016-05-28,6.5,3071.0,5.0,2.0,6.0,732.0,191.0,1950.0,Darebin City Council,-37.7547,145.0215,Northern Metropolitan,8870.0
2016-05-28,Thornbury,5/67 Flinders St,2,u,601000.0,S,Barry,2016-05-28,6.5,3071.0,2.0,1.0,1.0,82.0,,,Darebin City Council,-37.7556,145.0062,Northern Metropolitan,8870.0
2016-05-28,Thornbury,119 Rennie St,3,h,,SN,Brace,2016-05-28,6.5,3071.0,3.0,1.0,3.0,713.0,110.0,1945.0,Darebin City Council,-37.7526,144.9848,Northern Metropolitan,8870.0
2016-05-28,Thornbury,85 Rossmoyne St,3,h,,SN,Nelson,2016-05-28,6.5,3071.0,3.0,1.0,2.0,372.0,,,Darebin City Council,-37.7576,145.0064,Northern Metropolitan,8870.0
2016-05-28,Thornbury,285 Victoria Rd,4,h,,SN,Jellis,2016-05-28,6.5,3071.0,2.0,2.0,1.0,486.0,,1930.0,Darebin City Council,-37.7618,145.0126,Northern Metropolitan,8870.0
2016-05-28,Port Melbourne,213 Stokes St,3,h,1380000.0,S,Marshall,2016-05-28,3.8,3207.0,3.0,1.0,0.0,0.0,134.0,1890.0,Melbourne City Council,-37.8373,144.9397,Southern Metropolitan,8648.0
2016-05-28,Port Melbourne,111 Stokes St,4,h,2160000.0,S,Cayzer,2016-05-28,3.8,3207.0,3.0,3.0,2.0,232.0,230.0,,Melbourne City Council,-37.8392,144.9378,Southern Metropolitan,8648.0
2016-05-28,Port Melbourne,104 Princes St,3,h,,PI,Marshall,2016-05-28,3.8,3207.0,3.0,1.0,2.0,311.0,137.0,1915.0,Melbourne City Council,-37.8393,144.9367,Southern Metropolitan,8648.0
2016-05-28,Coburg North,24 Arthur St,4,h,,SN,Barry,2016-05-28,9.2,3058.0,2.0,1.0,3.0,535.0,155.0,1950.0,Darebin City Council,-37.7235,144.9827,Northern Metropolitan,3445.0
2016-05-28,Coburg North,9 Princess St,3,h,,S,Jellis,2016-05-28,9.2,3058.0,2.0,1.0,1.0,647.0,,1950.0,Darebin City Council,-37.7197,144.964,Northern Metropolitan,3445.0
2016-05-28,Pascoe Vale,2/153 Essex St,2,h,525500.0,S,Considine,2016-05-28,9.9,3044.0,2.0,1.0,1.0,111.0,84.0,2000.0,Moreland City Council,-37.7261,144.9336,Northern Metropolitan,7485.0
2016-05-28,Coburg North,24 Tonkin Av,3,h,785000.0,SP,Brad,2016-05-28,9.2,3058.0,,,,,,,Darebin City Council,,,Northern Metropolitan,3445.0
2016-05-28,Port Melbourne,202/52 Dow St,1,u,470000.0,PI,Marshall,2016-05-28,3.8,3207.0,1.0,1.0,1.0,0.0,,,Melbourne City Council,-37.8431,144.9403,Southern Metropolitan,8648.0
2016-05-28,Ormond,1/24 Lillimur Rd,2,u,479500.0,S,Ray,2016-05-28,11.8,3204.0,2.0,1.0,1.0,0.0,92.0,,Glen Eira City Council,-37.9021,145.0417,Southern Metropolitan,3578.0
2016-05-28,Ormond,2/35 Leila Rd,2,u,617500.0,S,Biggin,2016-05-28,11.8,3204.0,2.0,1.0,1.0,94.0,91.0,1970.0,Glen Eira City Council,-37.9011,145.0474,Southern Metropolitan,3578.0
2016-05-28,Port Melbourne,6/23 Beaconsfield Pde,2,u,,SP,Marshall,2016-05-28,3.8,3207.0,2.0,2.0,2.0,0.0,,,Melbourne City Council,-37.8444,144.9421,Southern Metropolitan,8648.0
2016-05-28,Port Melbourne,22/9 Beach St,3,u,,SN,Biggin,2016-05-28,3.8,3207.0,3.0,2.0,2.0,0.0,,,Melbourne City Council,-37.8438,144.9402,Southern Metropolitan,8648.0
2016-05-28,Port Melbourne,56/15 Beach St,2,u,900000.0,S,Marshall,2016-05-28,3.8,3207.0,2.0,1.0,2.0,0.0,94.0,1997.0,Melbourne City Council,-37.8426,144.9398,Southern Metropolitan,8648.0
2016-05-28,Port Melbourne,14/200 Bay St,1,u,400000.0,VB,Greg,2016-05-28,3.8,3207.0,1.0,1.0,1.0,0.0,64.0,2000.0,Melbourne City Council,-37.8392,144.9421,Southern Metropolitan,8648.0
2016-05-28,Port Melbourne,57 Australis Cct,3,h,,SN,Biggin,2016-05-28,3.8,3207.0,3.0,2.0,1.0,187.0,145.0,1997.0,Melbourne City Council,-37.8386,144.9339,Southern Metropolitan,8648.0
2016-05-28,Collingwood,12/120 Cambridge St,2,u,1645000.0,S,Nelson,2016-05-28,1.6,3066.0,4.0,1.0,3.0,0.0,2.0,1890.0,Yarra City Council,-37.8046,144.9858,Northern Metropolitan,4553.0
2016-05-28,Collingwood,8/122 Sackville St,2,u,450000.0,S,Biggin,2016-05-28,1.6,3066.0,2.0,1.0,1.0,0.0,,1970.0,Yarra City Council,-37.7988,144.9912,Northern Metropolitan,4553.0
2016-05-28,Pascoe Vale,259 Sussex St,3,h,612500.0,S,Brad,2016-05-28,9.9,3044.0,3.0,1.0,1.0,522.0,132.0,1950.0,Moreland City Council,-37.7187,144.9514,Northern Metropolitan,7485.0
2016-05-28,Port Melbourne,2 Morley St,3,h,,SP,Marshall,2016-05-28,3.8,3207.0,3.0,2.0,2.0,242.0,,,Melbourne City Council,-37.8393,144.9323,Southern Metropolitan,8648.0
2016-05-28,Essendon,15 Glen St,3,h,,PI,Rendina,2016-05-28,8.0,3040.0,3.0,1.0,1.0,498.0,108.0,1910.0,Moonee Valley City Council,-37.7491,144.9154,Western Metropolitan,9264.0
2016-05-28,North Melbourne,15 Mary St,3,t,1065000.0,S,Alexkarbon,2016-05-28,2.3,3051.0,3.0,2.0,1.0,64.0,,2008.0,Melbourne City Council,-37.7994,144.9521,Northern Metropolitan,6821.0
2016-05-28,Watsonia,28 Papua St,2,h,701000.0,S,Barry,2016-05-28,14.9,3087.0,4.0,1.0,2.0,762.0,98.0,1970.0,Banyule City Council,-37.7112,145.0861,Northern Metropolitan,2329.0
2016-05-28,Melbourne,1003/265 Exhibition St,3,u,760000.0,S,hockingstuart,2016-05-28,2.8,3000.0,2.0,2.0,1.0,0.0,89.0,1997.0,Melbourne City Council,-37.8095,144.9691,Northern Metropolitan,17496.0
2016-05-28,Melbourne,215/422 Collins St,2,u,720000.0,S,Greg,2016-05-28,2.8,3000.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496.0
2016-05-28,Melbourne,804/394 Collins St,2,u,,VB,Greg,2016-05-28,2.8,3000.0,2.0,2.0,2.0,0.0,78.0,1876.0,Melbourne City Council,-37.8168,144.9612,Northern Metropolitan,17496.0
2016-05-28,Kingsbury,5 Golf Av,3,h,635000.0,S,Nelson,2016-05-28,12.4,3083.0,,,,,,,Darebin City Council,,,Northern Metropolitan,1414.0
2016-05-28,Maribyrnong,4/28 Wests Rd,2,u,,SN,Barry,2016-05-28,8.7,3032.0,2.0,1.0,1.0,0.0,99.0,2000.0,Maribyrnong City Council,-37.7716,144.882,Western Metropolitan,4918.0
2016-05-28,Maribyrnong,1 The Esplanade,5,h,1350000.0,S,Changing,2016-05-28,8.7,3032.0,5.0,3.0,5.0,670.0,,,Maribyrnong City Council,-37.7676,144.9009,Western Metropolitan,4918.0
2016-05-28,Maribyrnong,31 Monash St,4,h,1030000.0,S,Jas,2016-05-28,8.7,3032.0,4.0,2.0,1.0,573.0,196.0,1925.0,Maribyrnong City Council,-37.7844,144.8876,Western Metropolitan,4918.0
2016-05-28,Maribyrnong,10 Lakeside Cr,3,t,1150000.0,PI,Rendina,2016-05-28,8.7,3032.0,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918.0
2016-05-28,Maribyrnong,39 Kellaway St,3,h,940000.0,S,Jas,2016-05-28,8.7,3032.0,3.0,1.0,1.0,695.0,141.0,1940.0,Maribyrnong City Council,-37.7825,144.886,Western Metropolitan,4918.0
2016-05-28,Maribyrnong,75 Edgewater Bvd,3,h,820000.0,PI,Biggin,2016-05-28,8.7,3032.0,3.0,2.0,2.0,203.0,160.0,2006.0,Maribyrnong City Council,-37.7853,144.8972,Western Metropolitan,4918.0
2016-05-28,Malvern East,546 Waverley Rd,3,h,,SP,Jellis,2016-05-28,11.2,3145.0,3.0,1.0,1.0,591.0,117.0,1950.0,Stonnington City Council,-37.8801,145.0724,Southern Metropolitan,8801.0
2016-05-28,Melbourne,202/639 Lonsdale St,2,u,,VB,Greg,2016-05-28,2.8,3000.0,2.0,2.0,1.0,0.0,75.0,2014.0,Melbourne City Council,-37.8156,144.9531,Northern Metropolitan,17496.0
2016-05-28,Malvern East,5/36 The Avenue,2,u,,SP,Marshall,2016-05-28,11.2,3145.0,2.0,1.0,1.0,143.0,94.0,1970.0,Stonnington City Council,-37.8741,145.0544,Southern Metropolitan,8801.0
2016-05-28,Malvern East,18b Hillard St,3,h,,S,Marshall,2016-05-28,11.2,3145.0,3.0,2.0,2.0,286.0,,1980.0,Stonnington City Council,-37.8811,145.0673,Southern Metropolitan,8801.0
2016-05-28,Malvern East,1/32 Fisher St,3,t,,S,Jellis,2016-05-28,11.2,3145.0,3.0,2.0,1.0,0.0,,,Stonnington City Council,-37.8807,145.0575,Southern Metropolitan,8801.0
2016-05-28,Malvern East,6/16 Dene Av,2,u,530000.0,PI,Marshall,2016-05-28,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0
2016-05-28,Malvern East,23 Darling Rd,3,h,1650000.0,S,RT,2016-05-28,11.2,3145.0,3.0,1.0,2.0,764.0,114.0,1925.0,Stonnington City Council,-37.8814,145.0583,Southern Metropolitan,8801.0
2016-05-28,Malvern East,12 Ailsa Av,3,h,,S,Jellis,2016-05-28,11.2,3145.0,,,,,,,Stonnington City Council,,,Southern Metropolitan,8801.0
2016-05-28,Windsor,17/231 Dandenong Rd,1,u,,S,hockingstuart,2016-05-28,5.1,3181.0,1.0,1.0,1.0,0.0,,1975.0,Port Phillip City Council,-37.8584,144.9993,Southern Metropolitan,4380.0
2016-05-28,Windsor,22/17 Ellesmere Rd,2,u,650000.0,VB,McGrath,2016-05-28,5.1,3181.0,2.0,1.0,1.0,0.0,,2014.0,Port Phillip City Council,-37.8574,145.0006,Southern Metropolitan,4380.0
2016-05-28,Jacana,17 Sunset Bvd,2,h,472500.0,S,YPA,2016-05-28,14.5,3047.0,2.0,1.0,2.0,729.0,88.0,1960.0,Hume City Council,-37.6909,144.9136,Northern Metropolitan,851.0
2016-05-28,Windsor,11a Erica St,3,h,,SN,Biggin,2016-05-28,5.1,3181.0,3.0,2.0,1.0,186.0,,,Port Phillip City Council,-37.8547,145.0012,Southern Metropolitan,4380.0
2016-05-28,Windsor,1/24 Green St,3,h,1200000.0,S,Biggin,2016-05-28,5.1,3181.0,3.0,1.0,1.0,116.0,,,Port Phillip City Council,-37.8533,144.9913,Southern Metropolitan,4380.0
2016-05-28,Windsor,19 Newry St,3,h,1320000.0,S,Jellis,2016-05-28,5.1,3181.0,3.0,1.0,0.0,365.0,,,Port Phillip City Council,-37.8554,145.0001,Southern Metropolitan,4380.0
2016-05-28,Malvern East,17 Hyslop Pde,4,h,,S,Jellis,2016-05-28,11.2,3145.0,4.0,3.0,2.0,601.0,340.0,2009.0,Stonnington City Council,-37.8814,145.0733,Southern Metropolitan,8801.0
2016-05-28,North Melbourne,2/101 Leveson St,2,u,950000.0,S,hockingstuart,2016-05-28,2.3,3051.0,2.0,2.0,1.0,0.0,2.0,,Melbourne City Council,-37.802,144.951,Northern Metropolitan,6821.0
2016-05-28,Melbourne,431/539 St Kilda Rd,1,u,,SP,Marshall,2016-05-28,2.8,3000.0,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496.0
2016-05-28,Williamstown,2/125 Ferguson St,1,u,331000.0,S,Williams,2016-05-28,8.0,3016.0,1.0,1.0,1.0,0.0,,,Hobsons Bay City Council,-37.8586,144.8933,Western Metropolitan,6380.0
2016-05-28,Niddrie,14 Vaynor St,3,h,1105000.0,S,Brad,2016-05-28,11.2,3042.0,3.0,1.0,1.0,643.0,119.0,1950.0,Moonee Valley City Council,-37.7449,144.8899,Western Metropolitan,2291.0
2016-05-28,Niddrie,3a George St,3,t,905000.0,PI,Nelson,2016-05-28,11.2,3042.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,2291.0
2016-05-28,Niddrie,20 George St,3,t,740000.0,VB,Nelson,2016-05-28,11.2,3042.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,2291.0
2016-05-28,Niddrie,38 Garnet St,4,h,1160000.0,PI,Paul,2016-05-28,11.2,3042.0,4.0,3.0,2.0,424.0,,,Moonee Valley City Council,-37.748,144.8873,Western Metropolitan,2291.0
2016-05-28,Elsternwick,101/242 Glen Huntly Rd,2,u,,S,Buxton,2016-05-28,8.5,3185.0,2.0,1.0,2.0,0.0,75.0,2002.0,Glen Eira City Council,-37.8847,145.0003,Southern Metropolitan,4898.0
2016-05-28,Elsternwick,5/29 Nepean Hwy,2,u,410000.0,VB,Gary,2016-05-28,8.5,3185.0,0.0,0.0,0.0,0.0,,,Glen Eira City Council,-37.8863,144.9996,Southern Metropolitan,4898.0
2016-05-28,Elsternwick,8/66 Riddell Pde,2,u,577000.0,S,Hodges,2016-05-28,8.5,3185.0,2.0,1.0,0.0,0.0,,,Glen Eira City Council,-37.8889,145.0043,Southern Metropolitan,4898.0
2016-05-28,West Melbourne,5/467 King St,2,u,620000.0,S,Jellis,2016-05-28,1.9,3003.0,2.0,1.0,1.0,0.0,83.0,2002.0,Melbourne City Council,-37.8091,144.952,Northern Metropolitan,2230.0
2016-05-28,West Melbourne,44 Miller St,4,h,2100000.0,S,Brad,2016-05-28,1.9,3003.0,4.0,1.0,0.0,440.0,,,Melbourne City Council,-37.8056,144.9463,Northern Metropolitan,2230.0
2016-05-28,Newport,7 Durkin St,3,h,945000.0,S,Jas,2016-05-28,8.4,3015.0,4.0,2.0,1.0,487.0,190.0,2017.0,Hobsons Bay City Council,-37.8438,144.8806,Western Metropolitan,5498.0
2016-05-28,Moorabbin,6 Wimmera St,3,h,825000.0,PI,Buxton,2016-05-28,14.6,3189.0,3.0,1.0,2.0,538.0,,,Kingston City Council,-37.9454,145.0507,Southern Metropolitan,2555.0
2016-05-28,Williamstown,14 Osborne St,4,h,,SP,Greg,2016-05-28,8.0,3016.0,3.0,3.0,0.0,502.0,210.0,1890.0,Hobsons Bay City Council,-37.8684,144.9042,Western Metropolitan,6380.0
2016-05-28,Moorabbin,17 Horsmunden Rd,4,h,1160000.0,S,Gary,2016-05-28,14.6,3189.0,4.0,2.0,2.0,588.0,199.0,2011.0,Kingston City Council,-37.9395,145.0477,Southern Metropolitan,2555.0
2016-05-28,Moorabbin,8 Barilla Rd,4,h,1035000.0,S,Buxton,2016-05-28,14.6,3189.0,3.0,1.0,2.0,688.0,161.0,1950.0,Kingston City Council,-37.9411,145.043,Southern Metropolitan,2555.0
2016-05-28,Moonee Ponds,21 Winchester St,2,h,831000.0,S,Barry,2016-05-28,6.9,3039.0,2.0,1.0,1.0,0.0,,,Moonee Valley City Council,-37.7685,144.9186,Western Metropolitan,6232.0
2016-05-28,Moonee Ponds,124 Eglinton St,3,h,,S,Nelson,2016-05-28,6.9,3039.0,3.0,1.0,2.0,538.0,116.0,1925.0,Moonee Valley City Council,-37.768,144.9091,Western Metropolitan,6232.0
2016-05-28,Moonee Ponds,1/16 Capulet St,2,u,730000.0,SP,Woodards,2016-05-28,6.9,3039.0,2.0,1.0,2.0,217.0,,,Moonee Valley City Council,-37.7609,144.9308,Western Metropolitan,6232.0
2016-05-28,Mont Albert,11/781 Whitehorse Rd,2,u,520000.0,VB,hockingstuart,2016-05-28,11.8,3127.0,2.0,1.0,1.0,0.0,92.0,2005.0,Boroondara City Council,-37.8161,145.1098,Eastern Metropolitan,2079.0
2016-05-28,Mont Albert,58 Victoria Cr,3,h,,PN,Kay,2016-05-28,11.8,3127.0,,,,,,,Boroondara City Council,,,Eastern Metropolitan,2079.0
2016-05-28,Elwood,3/2 Bluff Av,2,u,640000.0,S,Chisholm,2016-05-28,7.7,3184.0,,,,,,,Port Phillip City Council,,,Southern Metropolitan,8989.0
2016-05-28,Elwood,32 Milton St,3,h,1830000.0,S,Chisholm,2016-05-28,7.7,3184.0,3.0,2.0,2.0,374.0,162.0,1925.0,Port Phillip City Council,-37.8747,144.987,Southern Metropolitan,8989.0
2016-05-28,Elwood,81 Milton St,3,h,,S,Chisholm,2016-05-28,7.7,3184.0,3.0,1.0,0.0,263.0,145.0,1920.0,Port Phillip City Council,-37.8757,144.9804,Southern Metropolitan,8989.0
2016-05-28,Elwood,1 Thackeray St,3,h,,S,RT,2016-05-28,7.7,3184.0,3.0,2.0,2.0,295.0,167.0,1900.0,Port Phillip City Council,-37.8763,144.979,Southern Metropolitan,8989.0
2016-05-28,Mont Albert,35 Kingsley Cr,3,h,1650000.0,S,Jellis,2016-05-28,11.8,3127.0,,,,,,,Boroondara City Council,,,Eastern Metropolitan,2079.0
2016-05-28,Moorabbin,77 Chapel Rd,3,h,920000.0,S,hockingstuart,2016-05-28,14.6,3189.0,3.0,1.0,1.0,653.0,,,Kingston City Council,-37.9392,145.0481,Southern Metropolitan,2555.0
2016-05-28,Strathmore,243 Mascoma St,3,t,810000.0,PI,Considine,2016-05-28,9.7,3041.0,,,,,,,Moonee Valley City Council,,,Western Metropolitan,3284.0
2016-05-28,Sunshine North,14 Essex St,3,h,,PN,Douglas,2016-05-28,13.3,3020.0,3.0,1.0,3.0,636.0,120.0,1968.0,Brimbank City Council,-37.7759,144.8448,Western Metropolitan,4217.0
2016-05-28,Albert Park,5 Reed St,3,h,,SN,Greg,2016-05-28,3.3,3206.0,3.0,2.0,1.0,141.0,,,Port Phillip City Council,-37.8446,144.945,Southern Metropolitan,3280.0
2016-05-28,Brighton,3a Cowra St,3,t,1425000.0,S,Hodges,2016-05-28,11.2,3186.0,3.0,2.0,2.0,495.0,,,Bayside City Council,-37.9049,145.0069,Southern Metropolitan,10579.0
2016-05-28,Brighton,4/5 Collington Av,2,u,821000.0,S,Buxton,2016-05-28,11.2,3186.0,,,,,,,Bayside City Council,,,Southern Metropolitan,10579.0
2016-05-28,Ashwood,4 Newbury Ct,3,h,1200000.0,VB,Buxton,2016-05-28,12.2,3147.0,3.0,2.0,2.0,839.0,198.0,1970.0,Monash City Council,-37.8614,145.1098,Southern Metropolitan,2894.0
2016-05-28,Brighton East,25 Binnie St,4,h,,S,Marshall,2016-05-28,10.7,3187.0,2.0,2.0,2.0,640.0,,,Bayside City Council,-37.9244,145.0081,Southern Metropolitan,6938.0
2016-05-28,Brunswick,30/108 Union St,2,u,410000.0,VB,Jellis,2016-05-28,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0
2016-05-28,Ashwood,6 Clearview Cl,5,h,,S,Jellis,2016-05-28,12.2,3147.0,4.0,3.0,2.0,579.0,243.0,1998.0,Monash City Council,-37.8633,145.1021,Southern Metropolitan,2894.0
2016-05-28,Ashwood,13 Ashwood Dr,4,h,,S,Fletchers,2016-05-28,12.2,3147.0,3.0,3.0,2.0,717.0,311.0,1960.0,Monash City Council,-37.8575,145.106,Southern Metropolitan,2894.0
2016-05-28,Brighton East,5 Arnot St,3,t,1230000.0,S,hockingstuart,2016-05-28,10.7,3187.0,3.0,2.0,2.0,297.0,193.0,1980.0,Bayside City Council,-37.9124,145.0132,Southern Metropolitan,6938.0
2016-05-28,Brighton,70 Cole St,3,h,,S,Buxton,2016-05-28,11.2,3186.0,3.0,1.0,1.0,617.0,199.0,1920.0,Bayside City Council,-37.8944,144.9943,Southern Metropolitan,10579.0
2016-05-28,Brunswick,19 Horne St,3,h,1550000.0,S,Nelson,2016-05-28,5.2,3056.0,3.0,1.0,1.0,346.0,126.0,1900.0,Moreland City Council,-37.7738,144.9695,Northern Metropolitan,11918.0
2016-05-28,Brunswick,11 Denman St,4,h,1410000.0,PI,Jellis,2016-05-28,5.2,3056.0,4.0,2.0,1.0,460.0,214.0,1916.0,Moreland City Council,-37.7554,144.9544,Northern Metropolitan,11918.0
2016-05-28,Armadale,17 Kooyong Rd,4,h,2000000.0,PI,Marshall,2016-05-28,6.3,3143.0,4.0,3.0,4.0,544.0,,,Stonnington City Council,-37.8611,145.0195,Southern Metropolitan,4836.0
2016-05-28,Armadale,896 Malvern Rd,3,h,,S,Kay,2016-05-28,6.3,3143.0,3.0,3.0,1.0,0.0,,,Stonnington City Council,-37.8505,145.0205,Southern Metropolitan,4836.0
2016-05-28,Brunswick,35 Amelia St,3,t,822000.0,SP,Nelson,2016-05-28,5.2,3056.0,,,,,,,Moreland City Council,,,Northern Metropolitan,11918.0
2016-05-28,Brunswick,60 Rose St,3,h,947000.0,S,Woodards,2016-05-28,5.2,3056.0,3.0,1.0,2.0,996.0,,,Moreland City Council,-37.7564,144.9527,Northern Metropolitan,11918.0
2016-05-28,Brunswick West,2/530 Victoria St,2,u,497000.0,S,Hodges,2016-05-28,5.9,3055.0,2.0,1.0,1.0,0.0,84.0,1977.0,Moreland City Council,-37.7647,144.9412,Northern Metropolitan,7082.0
2016-05-28,Bulleen,1 Fuller St,4,h,1351000.0,S,Jellis,2016-05-28,11.8,3105.0,4.0,2.0,2.0,740.0,,,Manningham City Council,-37.7781,145.0901,Eastern Metropolitan,4480.0
2016-05-28,Bulleen,13 Hillside Rd,2,h,1060000.0,S,Jellis,2016-05-28,11.8,3105.0,2.0,1.0,2.0,609.0,,,Manningham City Council,-37.7762,145.0958,Eastern Metropolitan,4480.0
2016-05-28,Bulleen,17 Kathleen Gr,3,h,1063000.0,S,Jellis,2016-05-28,11.8,3105.0,3.0,1.0,2.0,602.0,,,Manningham City Council,-37.7712,145.097,Eastern Metropolitan,4480.0
2016-05-28,Brighton,11 Butler St,5,h,3751000.0,S,Marshall,2016-05-28,11.2,3186.0,3.0,3.0,2.0,584.0,,,Bayside City Council,-37.921,144.9966,Southern Metropolitan,10579.0
2016-05-28,Avondale Heights,49 Rogerson St,3,h,795000.0,S,Barry,2016-05-28,10.5,3034.0,3.0,1.0,1.0,549.0,,,Moonee Valley City Council,-37.7644,144.8575,Western Metropolitan,4502.0
2016-05-28,Altona,49 Bent St,3,h,1500000.0,S,Barlow,2016-05-28,13.8,3018.0,3.0,1.0,1.0,929.0,,,Hobsons Bay City Council,-37.8651,144.832,Western Metropolitan,5301.0
2016-05-28,Avondale Heights,43 Skewes St,3,h,634000.0,S,Nelson,2016-05-28,10.5,3034.0,4.0,2.0,1.0,582.0,153.0,1950.0,Moonee Valley City Council,-37.7584,144.8568,Western Metropolitan,4502.0
2016-05-28,Brighton East,4 Bruce St,4,h,1389000.0,S,Buxton,2016-05-28,10.7,3187.0,4.0,1.0,2.0,656.0,150.0,1930.0,Bayside City Council,-37.9027,145.0225,Southern Metropolitan,6938.0
2016-05-28,Brighton East,3/23 Walstab St,3,u,1245000.0,S,Buxton,2016-05-28,10.7,3187.0,3.0,2.0,1.0,227.0,,1998.0,Bayside City Council,-37.9191,145.0074,Southern Metropolitan,6938.0
2016-05-28,Bentleigh East,25a Surrey St,4,t,1210000.0,S,Marshall,2016-05-28,13.9,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0
2016-05-28,Bentleigh East,3b Manuka St,3,h,886000.0,S,Ray,2016-05-28,13.9,3165.0,3.0,2.0,1.0,185.0,122.0,2012.0,Glen Eira City Council,-37.9159,145.0787,Southern Metropolitan,10969.0
2016-05-28,Bentleigh East,69 Lancaster St,4,h,1600000.0,S,Buxton,2016-05-28,13.9,3165.0,,,,,,,Glen Eira City Council,,,Southern Metropolitan,10969.0
